2513	6017
3153	5963
4184	374
4259	3773
2523	4229
1516	2119
2744	6951
1609	1241
4899	576
1191	6616
4658	2577
5831	3774
1910	3321
1689	4351
1728	6584
1225	5429
1839	2927
3059	7300
1218	6919
6767	2020
755	2563
2962	4539
1773	5559
3612	1450
4735	6256
3597	5533
829	4487
2113	1301
5821	568
3288	6109
7181	3363
6652	4082
2450	962
3312	5152
2347	6984
7286	4964
475	325
5100	1513
7133	5593
2380	3375
7097	744
4967	6272
2245	596
1702	1812
6868	4112
6473	6867
1957	4990
3206	1739
3526	5604
3545	5014
5977	3348
2559	4022
2901	4430
6265	6512
3041	5264
6165	6224
7092	6750
4549	1056
6099	1396
767	2312
509	1939
6194	1400
3498	1631
4651	3553
7228	2412
1515	4908
4446	4483
4120	6607
4671	3172
4596	3314
6719	308
2423	2911
531	1014
5561	5394
3380	2620
2474	4108
2353	1024
3180	2196
6789	4094
4562	7176
4463	5677
6506	4924
1238	1519
6580	6507
5331	3452
5446	3943
6587	7267
4694	2802
6627	2212
5245	3242
1213	1255
2191	5688
4786	3049
343	2219
6417	3383
3841	4976
3882	5166
828	5386
3413	2722
4722	5681
1349	1554
888	4480
7251	6469
963	6441
2880	1718
4499	3127
811	3169
4943	6752
6537	5076
456	4281
4166	5417
4263	1869
2851	1272
2855	462
6863	5642
4405	7288
5992	4004
3203	788
2885	6397
4285	2334
2265	1751
4319	3915
2792	1217
1743	7273
7274	1389
1042	1372
2808	2416
4067	3593
6457	3686
2413	3075
6985	3219
3326	5387
1120	1473
759	5848
1838	589
780	5197
4261	2582
1954	6929
4157	4819
3621	5753
1327	999
6507	2007
3722	7039
5377	5669
3213	2134
2880	5399
3993	1586
2072	1893
1408	4926
6520	3983
965	735
6638	1244
3803	5997
4650	2530
4994	2733
5603	7054
3522	518
3737	6328
1267	2742
1902	1497
5929	4449
3419	2233
2432	6073
718	4905
1349	3596
2756	3385
3032	4910
6107	1878
4401	4223
3596	1397
4292	1055
4011	6633
4846	375
1994	343
5585	4152
6292	5043
6117	3486
869	2013
2700	5922
5763	2514
7184	4990
2117	6570
5450	3863
6771	4023
4389	500
6780	3008
6541	588
6176	2449
6758	6641
3074	1162
3493	4335
907	5530
5054	6087
6612	7107
6978	5073
5701	4738
654	2115
6450	5235
1555	6593
3195	6864
7200	3882
3207	657
5236	1798
6059	3248
5433	4355
6908	4454
1332	1321
757	4095
2481	5029
7087	5560
6518	4299
1929	4807
1329	4964
4147	6559
6211	6070
5565	1890
2534	1959
514	1425
5523	4363
4369	1136
1376	1109
2548	1171
4914	2518
1809	5372
2307	3927
2562	4149
3856	4332
4259	7284
4224	6905
5830	6041
1633	3018
5786	3675
2229	1978
3916	6274
7068	1205
4894	6367
1389	4891
825	4442
4744	3798
4776	5928
4921	4838
367	636
3770	3305
5108	580
6297	774
3416	3497
7023	5018
3396	7037
4212	6883
4794	5201
492	6359
5412	6388
2401	6866
6089	426
1980	3400
5750	842
4794	5922
6651	7072
5081	5720
1011	1741
3380	6672
5392	5671
4006	4150
926	768
621	6616
5745	1982
4463	4894
4678	675
4134	376
4022	3181
1965	4106
3681	1647
3516	7252
4476	3397
5271	4004
4216	1835
4793	4515
3978	2714
332	6474
4420	3881
2310	4091
2680	1179
2690	4274
557	2642
3306	6988
582	3159
1558	5837
4762	448
817	3174
3964	2519
726	1898
5597	3704
2167	4931
2464	6952
4198	7113
1387	2744
1552	6873
5663	2811
2300	1805
3583	1715
6242	4400
5089	3658
5237	3941
1968	2566
4816	2420
4576	3452
5705	860
5177	1056
5598	2433
3675	802
4090	5204
1711	4876
4619	6976
1558	4086
6452	6620
4895	
4796	
1992	
4867	
3435	
1573	
7107	
3920	
6944	
5016	
3826	
587	
1823
1607
925
3193
6917
3934
2609
6269
2106
7260
4156
5326
3143
733
2110
4258
1480
1679
5015
4017
4322
5714
3274
7197
3484
5103
7273
3406
1582
3554
6636
4367
6183
3135
3698
1312
4159
3604
7101
2659
6787
6884
1172
7122
4171
4276
5505
1058
4207
1385
365
3918
6609
7216
5067
4984
755
1212
3988
2456
3476
6816
5976
3784
5570
5260
6667
728
2348
5710
2147
4151
4529
5886
2028
4211
625
3608
3138
1070
6507
6942
2790
3473
6699
2865
418
6894
424
4571
1525
1727
6058
1473
5570
2157
4730
2094
2680
6754
4264
3702
4979
5037
4111
1164
1447
5222
3555
6226
2204
5804
4015
6689
5791
573
3997
5999
3534
5402
7198
1642
7194
2220
2238
3658
6393
980
6219
1074
6262
413
4623
6898
6034
4015
5196
1926
2967
6469
1454
3058
2765
7146
3296
2365
327
2226
5054
1695
2572
1460
6080
1776
5693
6596
2937
1941
5782
3682
2753
1338
7282
1054
6530
1686
398
1258
1713
5245
1090
505
4168
1112
3713
5642
1212
6070
4675
3953
5738
3337
7164
5234
5893
6629
5689
6463
5993
2014
1181
7142
5181
914
5606
2824
5329
4031
4107
6500
7011
1530
4932
5384
2738
6122
877
4660
7092
6633
3878
2418
2497
4980
766
3632
4911
1610
3705
311
1323
3129
2060
4439
5245
5687
6315
2274
6309
1138
2909
5952
6398
6615
7026
2040
5545
5192
6789
2559
3491
6456
5396
4096
3004
6886
2054
5437
909
5538
2947
3412
2574
898
3834
702
670
2446
4912
6732
5528
3158
3164
1553
784
5137
3155
4412
2512
5862
2715
2110
6917
4869
2765
3523
5322
3456
1220
4449
5516
3235
5346
5481
2043
1432
3772
3628
4849
4088
6840
6777
2920
4194
1228
1924
5452
1016
379
1358
2417
4685
4486
1902
3281
4276
6710
6180
1615
4955
4865
1995
657
5623
2362
2547
2117
7007
6158
1200
5586
4303
747
571
1154
5384
3213
5344
4320
718
2695
2910
5832
3888
4423
3420
6235
1495
2994
613
907
2463
5955
2797
5351
6147
617
1937
7057
6125
3770
2963
1891
6427
5284
3893
5256
6869
569
5351
5688
5770
2242
2578
6823
3139
4356
390
3202
2046
4844
1704
5353
3917
1473
2959
3717
1635
6442
6712
4993
1008
465
4639
3243
4223
5637
374
1246
6231
3715
3149
2643
2154
3478
5944
4895
3684
670
3756
1505
5838
7124
1255
4871
3016
6241
2900
1133
4234
6028
3712
6493
2875
6217
6152
2401
913
3950
2924
6375
7207
1814
2882
5241
4671
1536
808
1479
4114
965
619
2522
2718
7029
2458
4691
1374
5158
4195
1305
3652
866
3967
6972
5915
5219
3939
5071
533
3735
1469
1445
3291
5522
5804
2099
6127
1367
4516
1317
6223
1375
6660
3518
6866
3933
4542
1151
4296
2228
576
4409
2099
955
991
1014
5829
4486
6845
2502
6473
3682
1606
1523
2066
5722
6328
2318
3789
4087
2179
6772
5333
3252
5966
4048
3635
3170
6887
1408
5230
3357
6199
6225
5630
4956
6926
6146
3644
4908
5221
7204
6418
6529
2257
2434
5181
6397
491
5890
2701
6578
5083
1650
5803
3406
5863
5046
2971
2541
4545
4676
5394
1914
6273
5969
5525
3314
840
4285
6099
820
6341
1882
6904
4128
1275
4538
1600
6788
1962
1513
3572
2740
7151
342
459
3425
4035
6635
3034
1363
1371
1735
5493
2018
4192
324
6496
5819
4470
3090
906
4564
6081
2528
6419
2880
4513
6216
7110
3956
871
1458
3842
355
3255
1240
5824
3168
6753
3352
1722
945
4171
303
6966
1605
4636
2934
2024
6819
1217
3982
2514
1755
2454
1200
1225
2837
734
4516
2517
5253
1091
5658
5423
2323
3577
4426
1997
6120
3541
5059
6176
5750
5027
3181
2287
3514
1891
6283
6920
464
5917
5043
601
1102
6026
1829
5707
1850
6869
3713
1621
4913
4367
1477
1322
2468
695
1610
921
1605
5744
5444
1175
5536
5167
1650
4128
1312
3564
6560
2758
5571
3244
7179
4574
7101
7082
6787
3165
4813
3171
5353
6418
2454
5632
4862
2197
7089
1915
3134
977
661
525
3791
5020
3478
3407
2370
832
3684
2118
3546
4126
5625
5596
1686
1572
6243
6250
4099
4089
4466
4016
5449
2976
3387
5616
2927
5798
6331
6224
1847
2009
4188
2602
447
7157
3129
3373
5546
1289
2990
3526
6573
3818
2977
3335
1232
445
6394
5176
3595
5920
2986
5251
1179
3947
988
4542
473
5037
4189
5398
6670
2677
2783
2674
4506
1449
4325
660
4666
6706
6922
5203
3522
7041
3308
7293
6491
5240
660
3125
5038
4723
2241
4138
2334
1832
4713
5382
1299
441
6801
4179
4398
3684
7112
2632
3942
6464
2095
3543
4095
1322
800
7280
5902
5586
1796
3974
2791
5085
1624
1508
1479
1398
3800
1503
2422
4080
6794
4238
4268
5671
4628
3144
6913
7278
6939
3159
6023
4235
3888
3964
4931
2450
5636
410
2172
3236
3268
3153
4575
1138
7108
1275
4645
6005
2825
7182
2897
2278
1089
4048
592
514
6239
6473
3273
6654
6398
3947
1985
3802
4043
3046
6727
966
3265
950
7262
3380
3781
5215
3516
2827
3106
6518
2974
4134
3892
1052
6785
2181
6206
1552
3524
4587
4168
4003
3553
4934
4357
6690
1424
2471
1752
6766
5632
5442
2017
4425
5643
4305
1016
978
4369
4244
1766
5892
1196
5570
6304
776
3782
4070
3216
444
1261
1284
3845
3327
2535
4822
6516
4691
6599
3657
4021
5904
5293
2013
3052
4084
1327
6605
370
5847
4684
6811
5048
5654
3790
3829
3762
1238
5658
2732
1425
3119
420
6158
6399
4826
7131
6494
4002
7172
4651
2115
6544
6059
5301
2567
3298
4663
5695
3219
7215
2528
4253
1442
3133
2995
3220
4045
865
5208
1025
6349
4078
4222
5117
1176
5830
1386
2748
6858
1328
1920
908
6986
6158
2052
3242
2988
5961
6956
4697
2918
2568
2456
1291
5688
1665
5801
6152
5599
5424
4368
2958
746
5880
3733
4530
4264
1943
6966
3390
3870
5060
2928
4308
3714
556
2358
3837
2241
2050
2920
6148
570
4473
3322
4860
641
2940
728
523
6265
4492
4293
1802
1305
5243
5692
5270
6635
423
4080
5337
6013
3863
4269
1377
4025
5581
2016
7238
5172
729
1658
6534
4408
1315
844
309
4617
2771
1186
1272
5221
3833
396
4157
6297
1584
3954
2670
4724
6645
736
1967
2695
1274
3312
6527
3582
3665
3958
2075
6521
1823
2591
2594
1993
467
2444
5761
643
2634
6163
3842
6160
5776
6795
1782
3300
3048
7021
4143
5658
6306
4155
6237
4704
6702
5856
328
6320
7193
2116
1231
1727
3512
661
1189
5441
1062
2947
2808
3348
1697
1241
4648
959
3246
6290
5517
5123
5859
630
3140
6094
2272
4345
2469
6510
5766
3048
414
1730
655
4847
1350
1684
5515
3052
4695
669
2310
2995
3555
7115
6543
5461
1762
6400
6872
648
1444
6513
4906
3168
4138
4175
1191
2674
1171
6067
4095
1224
3908
3970
3336
7227
4169
6641
1046
648
4058
5860
7140
6308
3684
6130
3329
6051
4744
1526
5847
5145
2241
3341
6529
5324
5974
6698
2331
3109
1342
4531
6084
7011
7250
4852
4255
3985
3532
5743
4796
1251
5785
4481
3191
4813
4012
1584
3958
4922
1516
3884
3899
3159
3238
5879
2135
6206
1132
2068
358
1325
4304
337
3540
2825
1156
5317
445
494
6684
7263
3853
1269
6884
7082
5546
6038
3525
6003
3989
6307
385
1157
2300
3931
1624
2070
5488
937
1474
861
3306
4458
4700
4914
724
5639
3996
4633
1974
5619
6032
4237
1953
4821
2006
632
1118
2773
1741
6449
5346
6473
6604
7255
7114
6833
768
6658
5537
2351
2858
4729
3183
6954
667
5885
2218
1183
6386
1276
7207
470
3076
5638
5968
6101
6908
6001
4054
5845
3096
1234
6578
1348
3277
6013
861
1420
2175
1523
2754
4908
1012
1234
2606
2898
2698
6565
1175
1074
3606
4343
4723
3671
4922
4493
2297
3266
2504
4098
3677
6922
1229
1789
3962
5626
4551
6492
1255
2895
5871
6727
6949
1906
668
5693
2484
2124
5663
4264
5723
3702
320
2245
4399
4741
7179
1495
425
5407
1737
4865
837
5771
4889
3461
5755
7148
678
490
6192
2078
5350
356
4089
3231
3043
3151
5476
713
6713
6695
1700
6956
7135
886
1705
3948
325
1098
3482
6167
3501
4550
5903
3852
1319
6126
4736
7127
1200
5890
3814
2795
5345
660
3726
2934
945
868
4802
3704
5836
4986
6541
3667
6205
6928
5336
1962
1318
3114
6600
6394
6208
1131
1813
3641
6296
4664
5773
3745
6894
1728
5838
5872
6028
1913
3758
4000
4637
3693
571
4518
1857
4081
6213
3260
3023
6987
2014
3885
388
1659
4488
2899
2177
6414
6912
2319
3180
2598
1281
518
3829
2190
1163
6932
3770
1599
6638
3489
4623
3068
847
5363
4789
724
5254
4703
6892
904
6507
6342
677
5260
6091
3474
3070
3536
2378
4218
4685
3487
1832
4699
4532
6076
2602
3039
5327
7264
4689
6502
841
2142
1031
6028
4576
930
5522
711
6104
6742
2968
5264
1814
3864
1003
4034
3380
2467
834
3143
6720
1454
4606
2076
5739
1563
3710
1246
7021
5684
2386
6005
3122
3171
6066
4202
996
2618
7052
1265
2637
6221
6789
3502
1135
380
3378
4034
2935
2002
1345
4607
7282
3023
2019
2628
2465
6725
2054
1306
6220
4720
2512
5124
2094
4758
540
1542
3620
1568
6153
5878
3234
2060
6500
1911
7214
6034
5066
3842
6758
2547
6957
3949
5559
5764
2658
757
6171
5795
7172
4552
7184
3302
5015
4270
798
5635
6078
4166
2063
3127
4256
1594
5835
976
6493
2479
965
939
791
2032
3162
5317
4316
6623
1817
6814
2258
3553
4428
2603
3579
6332
2264
994
7169
4813
2301
1564
1048
6838
2683
1350
3515
5649
3306
1758
5643
6143
683
2658
2176
341
6799
6886
7000
2020
6306
5958
3782
3427
2049
1840
5977
6023
1498
6154
6098
4462
3487
2183
2716
6748
5272
936
4239
2346
1261
2435
3196
6747
5770
2795
1345
3422
1918
2996
6145
3499
2210
7060
2167
1646
5433
3386
723
4899
2160
4419
5648
6204
3815
5892
5660
5058
2651
4544
6268
652
5881
3892
3986
2314
4628
7013
907
5091
3507
5787
2091
5462
6602
6960
2155
6165
3341
3792
4360
5853
1455
4805
6938
1183
5727
4766
4923
2387
4603
3220
5468
4871
6131
2548
4845
1310
3493
966
1385
5837
2139
1101
4493
5156
3433
5661
5799
2517
608
2444
4223
1534
2557
7136
6962
5935
5048
3719
5405
1548
1842
2383
3745
3984
1716
4810
3689
956
6445
1385
6379
3868
1492
3546
4167
2143
832
2305
1477
2813
7042
4025
3456
1250
6905
3431
1230
4041
362
383
5673
7111
3949
2113
2519
3143
666
999
3434
3921
1752
2058
2935
2470
1523
6012
2159
5263
1044
5764
4515
4226
2284
2739
5810
1909
5214
3909
7298
1107
5402
1917
4447
6646
2675
4254
4296
5790
2691
1639
3865
3025
1599
673
1715
2439
4858
5591
1845
2896
1945
2641
5864
1566
3716
4906
3051
1001
2947
1597
1630
6274
2562
999
6637
5972
6914
1339
5788
3187
6135
383
834
856
2560
5684
5927
4051
5072
4330
393
1093
5011
1818
7285
4076
1518
2411
2586
5808
4236
5280
4203
1600
528
2430
4000
4465
999
333
5386
1837
1714
424
4879
1855
3700
5128
1043
2598
4551
6668
5893
5944
512
5352
2013
1709
3786
6485
428
1871
2876
6213
2886
3323
5605
1363
1584
383
6635
6190
5400
4086
6120
4082
5173
2360
6842
646
6548
2191
792
6772
1927
5622
2060
2278
1651
1887
1788
4405
7181
2008
4945
7246
2126
4453
2516
1894
369
7022
6063
3876
5968
3875
1481
4801
5196
5361
2471
7178
5471
5428
6273
2911
2891
7005
7073
1037
1089
4814
3819
875
3620
3972
7286
5072
4082
7056
4487
2967
4610
1536
6494
6550
4414
1695
4037
5071
1788
3312
5353
1700
1019
3525
5926
5884
4703
4906
1243
1415
884
6025
1595
416
898
1919
1194
415
1888
371
1206
3927
1462
631
7190
3139
5551
4471
520
6933
3353
5953
3065
5917
5976
393
2406
7186
3216
4499
3082
3574
6452
340
3551
6465
5558
3479
5783
2369
1189
1176
6343
6347
2086
2776
6009
3301
5149
5124
554
1749
2903
4635
2128
6980
3291
3927
1760
4044
693
4895
3574
7100
1761
1598
3746
3011
5360
1139
3611
7257
3422
3611
7289
4068
420
3220
1289
5543
3268
3941
7194
5159
468
1961
4610
2488
505
4991
2107
2252
5325
5667
1416
6146
3931
2844
2688
3996
3614
1048
1127
1659
3040
1378
4066
6810
2009
5599
3057
2263
4595
3625
1260
2497
5189
566
2888
4575
4479
6183
6581
1445
2530
5472
5125
3973
4345
3716
1429
3748
3888
2851
1151
2137
6364
3903
4505
2714
3857
5652
2409
4780
6357
4605
3418
3101
6420
4380
1599
7143
7110
2489
6250
5861
3035
1260
4115
527
642
1593
1101
3869
2587
5347
6863
3839
5825
4237
4126
4901
337
5984
5776
5576
3048
5830
2145
4789
3230
2171
1961
5067
900
6152
1426
1622
4066
3942
1493
3639
6272
2515
6930
6038
437
6951
1582
1301
5017
1553
5546
870
5370
1148
572
1974
1188
6178
1440
1771
6853
2758
4507
4030
6404
2026
4387
1810
3595
3307
1088
2268
2114
647
7016
350
2275
2844
6206
5441
6672
7032
2096
1828
5114
3212
4518
1636
717
4714
359
6690
7101
6817
5738
4835
5120
6984
7297
432
2013
6592
4385
2319
3200
4893
1394
672
5979
4968
6964
2858
1225
376
6116
7058
3695
1887
5230
3497
2078
5694
5920
4328
2138
2967
3400
1700
1848
3823
4415
2077
4841
5213
4129
6374
4482
759
5073
406
6734
2982
2773
1900
1170
2001
4743
3025
5433
6838
1480
5447
2711
6384
2393
5610
4172
2118
834
3866
1970
6736
5374
2717
2225
478
6446
3167
1752
780
2288
690
5979
3182
2293
1939
5714
6792
5486
5596
3436
2096
3193
1050
3258
5922
5407
5012
4580
4716
2143
1782
938
2957
1177
6275
3161
5721
3906
6405
5485
5789
7284
6503
3335
5067
687
3468
5514
6989
6377
5828
3036
927
5265
772
6927
4980
2114
6659
5353
6307
2236
2482
3799
3652
5258
431
5120
4229
3349
1479
2613
338
7089
5581
3973
2873
6955
1678
5170
4016
1849
5416
4865
4840
6037
3167
2408
4081
5726
5400
1168
2794
2092
3298
4684
6799
1814
4473
2681
2871
601
6569
306
1982
6157
2583
656
2474
1017
6852
4630
4969
1475
1336
4303
4500
3309
4873
698
1366
482
6070
3287
2354
931
1547
5705
6528
2418
1414
2890
1881
3118
1224
1133
5651
5351
1607
3209
2239
6048
1949
4618
6021
5897
7106
1923
7051
2362
3089
6224
646
1846
6745
633
5103
2299
5127
1341
793
